Rainfall,Max Temperature,Min Temperature,Maximum Humidity,Min Humidity,Wind Direction,CC,EVP,Wind speed,Solar Radiation,date
0.0,19.4,11.5,99.0,50.0,90.0,0.0,0.8,2.625,12.870000000000001,12/10
0.0,26.9,11.1,99.0,45.0,135.0,0.0,0.5,2.3333333333333335,12.870000000000001,12/11
0.0,27.1,10.5,99.0,50.0,292.5,0.0,1.6,1.9583333333333333,12.870000000000001,12/12
0.0,24.4,10.4,99.0,50.0,270.0,0.0,1.6,2.7083333333333335,12.870000000000001,12/13
0.0,20.9,11.2,99.0,50.0,247.5,0.0,1.3,2.4166666666666665,12.870000000000001,12/14
0.0,19.2,9.8,99.0,50.0,80.0,0.0,0.8,2.9583333333333335,12.870000000000001,12/15
0.0,22.2,6.6,99.0,50.0,90.0,0.0,0.8,0.875,12.870000000000001,12/16
0.0,25.4,7.5,99.0,45.0,225.0,0.0,0.8,1.1666666666666667,12.870000000000001,12/17
0.0,26.8,7.2,99.0,45.0,292.5,0.0,1.2,1.5833333333333333,12.870000000000001,12/18
0.0,24.4,8.0,99.0,45.0,270.0,0.0,2.5,1.125,12.870000000000001,12/19
0.0,24.0,7.5,99.0,45.0,270.0,0.0,1.6,3.2916666666666665,12.870000000000001,12/20
0.0,21.1,6.3,96.0,45.0,90.0,0.0,1.6,1.0,12.870000000000001,12/21
0.0,23.7,7.3,99.0,45.0,157.5,0.0,1.6,1.375,12.870000000000001,12/22
0.0,26.2,9.0,99.0,45.0,225.0,0.0,1.6,0.75,12.870000000000001,12/23
0.0,23.9,9.5,96.0,45.0,90.0,0.0,0.8,1.4583333333333333,12.870000000000001,12/24
2.0,24.5,9.0,98.0,55.0,90.0,5.0,2.3,2.5833333333333335,7.920000000000001,12/25
1.0,22.4,8.7,96.0,50.0,247.5,0.0,1.5,2.25,12.870000000000001,12/26
0.0,22.5,9.0,99.0,45.0,202.5,0.0,0.8,3.4583333333333335,12.870000000000001,12/27
0.0,21.8,8.9,99.0,45.0,180.0,0.0,1.5,1.0,12.870000000000001,12/28
0.0,18.9,10.2,97.0,45.0,112.5,0.0,0.8,1.3333333333333333,12.870000000000001,12/29
0.0,23.2,6.8,99.0,45.0,135.0,0.0,0.8,2.0,12.870000000000001,12/30
0.0,22.9,8.4,98.0,45.0,67.5,0.0,0.8,1.4583333333333333,12.870000000000001,12/31
0.0,23.4,9.2,97.0,55.0,180.0,0.0,1.2,1.875,13.715,1/1
0.0,25.9,9.4,98.0,22.0,180.0,0.0,2.5,1.4166666666666667,13.715,1/2
0.0,25.5,9.5,96.0,22.0,315.0,0.0,2.5,1.1666666666666667,13.715,1/3
0.0,25.1,9.2,94.0,36.0,202.5,0.0,1.6,1.2083333333333333,13.715,1/4
0.0,23.7,9.2,94.0,32.0,180.0,0.0,1.6,1.0833333333333333,13.715,1/5
0.0,22.0,10.1,91.0,43.0,180.0,0.0,1.6,1.4166666666666667,13.715,1/6
15.0,14.1,11.2,96.0,70.0,90.0,8.0,3,5.666666666666667,5.275,1/7
13.0,19.7,9.1,99.0,45.0,180.0,1.0,0.5,2.625,12.660000000000002,1/8
0.0,19.5,8.1,99.0,40.0,247.5,0.0,1.3,1.7916666666666667,13.715,1/9
0.0,17.4,6.2,91.0,17.0,315.0,0.0,1.6,2.5,13.715,1/10
0.0,17.1,3.2,86.0,10.0,247.5,0.0,1.6,3.7916666666666665,13.715,1/11
0.0,19.5,4.1,96.0,31.0,180.0,0.0,2.3,2.3333333333333335,13.715,1/12
0.0,20.2,4.5,99.0,10.0,180.0,0.0,0.8,1.4166666666666667,13.715,1/13
0.0,20.6,3.4,96.0,10.0,247.5,2.0,1.6,1.9166666666666667,11.605000000000002,1/14
0.0,21.1,4.8,94.0,28.0,225.0,1.0,0.8,2.75,12.660000000000002,1/15
0.0,19.9,9.0,86.0,39.0,135.0,5.0,2.5,2.25,8.440000000000001,1/16
0.0,12.1,10.2,93.0,82.0,225.0,8.0,2.5,3.9583333333333335,5.275,1/17
0.0,19.1,8.7,92.0,39.0,270.0,0.0,0.8,2.875,13.715,1/18
0.0,22.5,6.8,97.0,10.0,292.5,0.0,2.1,3.2083333333333335,13.715,1/19
0.0,20.5,6.4,99.0,39.0,225.0,0.0,2.5,5.291666666666667,13.715,1/20
0.0,21.5,8.2,99.0,39.0,225.0,0.0,0.8,4.208333333333333,13.715,1/21
0.0,25.8,11.9,92.0,42.0,270.0,3.0,1.7,3.1666666666666665,10.55,1/22
0.0,24.9,10.3,97.0,25.0,180.0,0.0,0.8,2.9166666666666665,13.715,1/23
0.0,24.1,10.8,95.0,12.0,225.0,4.0,3.3,3.5833333333333335,9.495,1/24
0.0,23.9,12.2,92.0,38.0,45.0,3.0,1.5,1.75,10.55,1/25
3.4,16.8,14.4,94.0,78.0,112.5,8.0,1.8,3.5833333333333335,5.275,1/26
3.6,19.1,13.1,93.0,52.0,225.0,4.0,1.1,3.7916666666666665,9.495,1/27
12.0,13.9,10.1,99.0,91.0,135.0,3.0,1.3,2.2083333333333335,10.55,1/28
0.0,20.6,12.9,99.0,80.0,225.0,7.0,2.1,4.375,6.33,1/29
0.0,21.2,11.3,99.0,54.0,292.5,0.0,0.8,1.8333333333333333,13.715,1/30
0.0,21.8,9.4,99.0,32.0,247.5,2.0,1.3,1.7083333333333333,11.605000000000002,1/31
0.0,19.1,11.4,99.0,68.0,90.0,0.0,1.6,3.5833333333333335,16.77,2/1
0.0,22.0,9.6,99.0,46.0,247.5,1.0,0.8,1.5833333333333333,15.480000000000002,2/2
0.0,24.0,10.5,99.0,26.0,247.5,0.0,0.8,2.125,16.77,2/3
0.0,22.5,11.2,96.0,52.0,45.0,5.0,2.5,1.625,10.32,2/4
3.8,22.0,10.1,99.0,73.0,112.5,4.0,1.9,3.1666666666666665,11.610000000000001,2/5
1.5,24.3,12.1,99.0,25.0,270.0,0.0,2.7,2.9166666666666665,16.77,2/6
0.0,22.9,9.4,97.0,32.0,315.0,0.0,4.1,5.416666666666667,16.77,2/7
0.0,24.4,11.4,90.0,24.0,225.0,2.0,1.6,4.541666666666667,14.190000000000001,2/8
0.0,22.2,9.3,95.0,10.0,247.5,0.0,2.3,2.9583333333333335,16.77,2/9
0.0,22.8,8.1,98.0,27.0,315.0,0.0,3.32,4.416666666666667,16.77,2/10
0.0,24.2,9.5,95.0,28.0,135.0,0.0,2.5,2.7083333333333335,16.77,2/11
0.0,24.8,9.4,95.0,25.0,112.5,0.0,1.6,1.5416666666666667,16.77,2/12
0.0,25.8,9.4,92.0,10.0,202.5,0.0,2.5,2.1666666666666665,16.77,2/13
0.0,25.7,10.2,95.0,24.0,247.5,0.0,2.5,3.5,16.77,2/14
0.0,25.8,11.0,95.0,21.0,90.0,0.0,2.6,2.4583333333333335,16.77,2/15
0.0,27.5,13.6,96.0,31.0,202.5,0.0,1.6,2.4166666666666665,16.77,2/16
0.0,25.7,14.1,91.0,48.0,157.5,0.0,1.6,2.7916666666666665,16.77,2/17
0.0,29.2,14.2,95.0,27.0,225.0,0.0,2.3,2.0,16.77,2/18
0.0,29.2,14.2,92.0,30.0,180.0,2.0,2.3,1.5416666666666667,14.190000000000001,2/19
0.0,29.7,14.6,94.0,24.0,225.0,0.0,3.3,2.3333333333333335,16.77,2/20
0.0,27.5,16.3,67.0,25.0,112.5,0.0,3.3,2.4166666666666665,16.77,2/21
0.0,26.4,13.8,95.0,22.0,247.5,0.0,2.8,3.5416666666666665,16.77,2/22
0.0,25.4,11.2,79.0,12.0,270.0,0.0,5,4.125,16.77,2/23
0.0,25.5,9.8,78.0,15.0,90.0,0.0,4.1,6.125,16.77,2/24
0.0,27.1,10.4,79.0,10.0,270.0,0.0,5,6.416666666666667,16.77,2/25
0.0,28.3,14.8,72.0,22.0,225.0,0.0,3.4,3.75,16.77,2/26
0.0,27.7,10.6,89.0,12.0,225.0,0.0,5.8,4.875,16.77,2/27
0.0,28.2,11.2,90.0,10.0,225.0,0.0,4.9,2.5833333333333335,16.77,2/28
,,,,,,,,,,2/29
0.9,31.0,16.1,82.0,10.0,202.5,2.0,1.4,2.6666666666666665,17.27,3/1
0.0,35.0,15.8,65.0,10.0,90.0,0.0,4.1,2.5416666666666665,20.41,3/2
0.0,27.5,13.1,80.0,10.0,270.0,0.0,4.6,3.5,20.41,3/3
0.0,28.8,11.8,82.0,10.0,247.5,0.0,4.7,3.2083333333333335,20.41,3/4
0.0,29.1,12.4,72.0,10.0,270.0,0.0,4,3.2083333333333335,20.41,3/5
0.0,28.2,10.5,70.0,10.0,315.0,0.0,5.5,5.625,20.41,3/6
0.0,28.5,11.6,75.0,10.0,315.0,0.0,5.7,3.6666666666666665,20.41,3/7
0.4,21.1,16.9,70.0,40.0,180.0,5.0,3.4,3.75,12.56,3/8
1.2,27.1,12.5,89.0,10.0,135.0,3.0,1.4,4.083333333333333,15.7,3/9
1.4,25.2,13.8,84.0,28.0,90.0,1.0,4.7,4.208333333333333,18.840000000000003,3/10
11.4,22.2,11.1,97.0,30.0,135.0,0.0,4.1,6.75,20.41,3/11
5.0,22.7,9.8,92.0,28.0,225.0,3.0,3.1,2.5833333333333335,15.7,3/12
0.0,25.4,9.4,90.0,32.0,180.0,0.0,4.3,4.958333333333333,20.41,3/13
0.0,23.9,8.8,92.0,10.0,315.0,0.0,5,2.125,20.41,3/14
0.0,27.8,11.1,84.0,10.0,270.0,0.0,3.3,2.8333333333333335,20.41,3/15
0.0,26.8,14.2,76.0,10.0,292.5,2.0,4.1,4.0,17.27,3/16
0.0,27.5,13.8,77.0,10.0,315.0,0.0,3.3,2.6666666666666665,20.41,3/17
0.0,28.9,13.4,83.0,10.0,292.5,0.0,4.1,4.125,20.41,3/18
0.0,29.4,14.1,84.0,28.0,180.0,0.0,4.5,2.4166666666666665,20.41,3/19
0.0,29.4,13.9,86.0,13.0,225.0,0.0,4,3.125,20.41,3/20
0.0,32.0,15.1,80.0,10.0,225.0,0.0,4.8,3.5,20.41,3/21
0.0,37.2,19.5,67.0,10.0,180.0,0.0,4.2,1.5,20.41,3/22
0.0,33.9,16.4,75.0,10.0,180.0,0.0,5.5,6.416666666666667,20.41,3/23
0.0,34.8,14.5,86.0,10.0,202.5,0.0,4.7,2.375,20.41,3/24
0.0,33.6,17.4,67.0,10.0,315.0,0.0,6.3,4.458333333333333,20.41,3/25
0.0,35.5,18.3,62.0,18.0,225.0,0.0,5.2,2.4583333333333335,20.41,3/26
0.0,37.2,17.8,75.0,10.0,180.0,0.0,5.9,6.208333333333333,20.41,3/27
0.0,35.9,19.8,73.0,10.0,180.0,0.0,7,3.6666666666666665,20.41,3/28
0.0,35.9,20.2,77.0,24.0,270.0,0.0,8,3.625,20.41,3/29
0.0,36.4,21.5,68.0,22.0,270.0,0.0,6.2,3.0,20.41,3/30
0.0,36.8,21.2,72.0,25.0,180.0,0.0,5.6,3.5833333333333335,20.41,3/31
0.0,37.1,21.6,75.0,32.0,180.0,0.0,6.3,4.708333333333333,23.919999999999998,4/1
0.0,37.3,22.2,72.0,28.0,157.5,0.0,5.8,4.041666666666667,23.919999999999998,4/2
0.0,36.8,21.8,64.0,10.0,202.5,0.0,6.1,3.6666666666666665,23.919999999999998,4/3
0.0,37.0,22.5,68.0,18.0,292.5,0.0,4.9,2.5,23.919999999999998,4/4
0.0,37.5,21.9,62.0,15.0,180.0,0.0,5.8,3.3333333333333335,23.919999999999998,4/5
5.4,31.8,13.6,99.0,88.0,45.0,7.0,1.1,3.875,11.04,4/6
15.0,28.5,12.2,98.0,90.0,90.0,5.0,2.4,3.1666666666666665,14.719999999999999,4/7
0.0,29.6,13.4,92.0,54.0,180.0,2.0,2.1,3.4583333333333335,20.24,4/8
0.0,30.2,16.2,67.0,45.0,202.5,0.0,3.4,2.4166666666666665,23.919999999999998,4/9
0.0,36.8,17.3,70.0,35.0,247.5,0.0,4.8,3.75,23.919999999999998,4/10
0.0,32.2,14.3,65.0,37.0,202.5,0.0,5.8,3.2083333333333335,23.919999999999998,4/11
0.0,33.4,14.6,68.0,35.0,202.5,0.0,6.2,2.2916666666666665,23.919999999999998,4/12
0.0,33.0,14.8,70.0,32.0,225.0,1.0,6.4,2.75,22.08,4/13
0.0,34.5,15.5,66.0,30.0,225.0,3.0,5.8,2.1666666666666665,18.4,4/14
0.0,34.2,15.2,75.0,30.0,292.5,2.0,5.2,2.0416666666666665,20.24,4/15
0.0,36.0,14.8,72.0,28.0,247.5,0.0,6.3,2.5416666666666665,23.919999999999998,4/16
0.0,36.2,16.0,81.0,32.0,135.0,1.0,6.8,1.9166666666666667,22.08,4/17
0.0,37.0,18.8,78.0,36.0,112.5,0.0,5.1,2.0833333333333335,23.919999999999998,4/18
0.0,39.0,25.0,68.0,34.0,135.0,2.0,4.9,1.5416666666666667,20.24,4/19
0.0,43.0,26.0,62.0,38.0,135.0,3.0,5.7,1.5,18.4,4/20
0.0,40.0,26.0,66.0,36.0,225.0,2.0,6.6,1.8333333333333333,20.24,4/21
0.0,38.8,25.4,60.0,33.0,270.0,0.0,7.2,2.5,23.919999999999998,4/22
0.0,38.6,26.2,64.0,36.0,202.5,0.0,7,1.9583333333333333,23.919999999999998,4/23
0.0,39.0,24.6,66.0,22.0,225.0,1.0,6.8,2.4166666666666665,22.08,4/24
0.0,41.0,24.0,68.0,36.0,270.0,3.0,6.5,1.625,18.4,4/25
0.0,36.0,22.0,70.0,42.0,292.5,3.0,6.9,1.9583333333333333,18.4,4/26
0.0,36.2,21.6,68.0,40.0,157.5,0.0,7.5,2.0,23.919999999999998,4/27
0.0,36.5,24.5,66.0,38.0,180.0,1.0,7.2,3.5,22.08,4/28
0.0,35.2,25.0,65.0,35.0,135.0,1.0,7.1,2.0833333333333335,22.08,4/29
0.0,35.8,25.0,62.0,25.0,135.0,0.0,7,2.5416666666666665,23.919999999999998,4/30
0.0,36.2,24.3,55.0,22.0,225.0,0.0,8.1,2.9166666666666665,26.0,5/1
0.0,36.6,22.2,58.0,12.0,180.0,0.0,7.6,3.0,26.0,5/2
0.0,36.0,21.3,49.0,18.0,157.5,0.0,7.2,2.9583333333333335,26.0,5/3
0.0,36.2,21.8,51.0,13.0,202.5,0.0,6.5,1.5,26.0,5/4
0.0,36.5,22.2,53.0,10.0,202.5,0.0,8.3,2.75,26.0,5/5
0.0,37.0,22.6,55.0,10.0,225.0,0.0,8.8,2.1666666666666665,26.0,5/6
0.0,37.5,24.2,50.0,18.0,247.5,0.0,8.1,2.0833333333333335,26.0,5/7
0.0,38.0,24.5,45.0,12.0,337.5,0.0,7.6,4.833333333333333,26.0,5/8
0.0,38.2,24.8,46.0,15.0,202.5,0.0,7.5,4.083333333333333,26.0,5/9
0.0,38.6,25.2,48.0,10.0,225.0,0.0,7,4.25,26.0,5/10
0.0,39.3,25.4,52.0,18.0,202.5,0.0,6.8,4.708333333333333,26.0,5/11
0.0,40.2,26.1,55.0,22.0,202.5,0.0,7.5,6.458333333333333,26.0,5/12
0.0,41.2,26.5,50.0,11.0,270.0,0.0,8.3,5.833333333333333,26.0,5/13
0.0,42.3,26.2,36.0,10.0,135.0,0.0,7.5,45.916666666666664,26.0,5/14
0.0,42.0,26.8,39.0,10.0,135.0,0.0,8.9,2.5,26.0,5/15
0.0,40.3,28.1,45.0,10.0,225.0,0.0,8.6,2.9166666666666665,26.0,5/16
0.0,34.4,26.1,52.0,31.0,180.0,4.0,8.3,4.625,18.0,5/17
0.0,38.8,24.5,54.0,10.0,157.5,1.0,6.5,3.125,24.000000000000004,5/18
0.0,39.8,25.9,55.0,10.0,90.0,0.0,7.5,2.1666666666666665,26.0,5/19
0.0,38.5,26.6,54.0,10.0,202.5,2.0,8.2,3.7916666666666665,22.0,5/20
0.0,39.9,26.4,65.0,10.0,180.0,0.0,7.8,3.625,26.0,5/21
0.0,31.3,22.8,76.0,44.0,247.5,5.0,7,5.0,16.0,5/22
0.0,38.4,26.1,82.0,10.0,202.5,1.0,2.5,2.9166666666666665,24.000000000000004,5/23
0.0,40.1,24.2,59.0,10.0,112.5,0.0,8,3.3333333333333335,26.0,5/24
0.0,40.8,26.8,69.0,10.0,247.5,0.0,7.5,2.0416666666666665,26.0,5/25
0.0,40.0,27.5,53.0,10.0,202.5,0.0,9.1,2.9166666666666665,26.0,5/26
3.6,35.7,22.7,82.0,33.0,135.0,2.0,5.8,5.291666666666667,22.0,5/27
2.6,35.7,25.9,81.0,36.0,157.5,5.0,5.8,8.458333333333334,16.0,5/28
0.4,28.4,23.1,82.0,57.0,247.5,6.0,7.5,5.541666666666667,14.0,5/29
0.0,37.2,23.5,79.0,18.0,202.5,1.0,9,2.5,24.000000000000004,5/30
0.0,33.2,24.9,79.0,27.0,202.5,5.0,7.9,4.666666666666667,16.0,5/31
0.0,37.7,23.5,76.0,22.0,292.5,0.0,3.3,2.2083333333333335,20.28,6/1
0.0,39.4,23.7,70.0,10.0,90.0,0.0,7.5,2.5833333333333335,20.28,6/2
0.0,41.9,24.3,62.0,10.0,157.5,0.0,7.5,3.0416666666666665,20.28,6/3
0.0,41.4,28.1,54.0,17.0,157.5,0.0,8.8,3.1666666666666665,20.28,6/4
0.0,42.9,29.1,61.0,10.0,157.5,0.0,7.6,2.5416666666666665,20.28,6/5
0.0,38.0,30.9,54.0,37.0,135.0,0.0,9.1,4.708333333333333,20.28,6/6
30.5,29.7,23.0,97.0,59.0,180.0,6.0,,7.375,10.92,6/7
7.0,31.4,23.3,90.0,52.0,90.0,6.0,5.4,2.5,10.92,6/8
0.0,35.4,24.3,90.0,44.0,270.0,3.0,3.9,2.875,15.6,6/9
0.0,37.1,23.5,79.0,19.0,292.5,0.0,5,2.625,20.28,6/10
0.0,34.9,22.5,73.0,38.0,225.0,2.0,6.3,4.041666666666667,17.16,6/11
0.0,37.5,24.8,79.0,18.0,292.5,0.0,6.3,2.625,20.28,6/12
0.0,39.6,25.7,62.0,10.0,202.5,0.0,8.7,3.0,20.28,6/13
0.0,40.1,26.7,60.0,9.0,270.0,0.0,5.5,2.9166666666666665,20.28,6/14
0.0,35.1,27.4,59.0,37.0,135.0,2.0,7.5,3.3333333333333335,17.16,6/15
1.2,36.6,26.2,72.0,29.0,135.0,3.0,4.2,3.125,15.6,6/16
0.0,37.2,26.1,68.0,36.0,180.0,0.0,6.7,4.583333333333333,20.28,6/17
0.0,36.5,27.4,82.0,42.0,135.0,2.0,6.3,2.7083333333333335,17.16,6/18
0.0,30.0,27.9,75.0,67.0,225.0,2.0,6.6,3.0833333333333335,17.16,6/19
0.0,34.2,26.1,82.0,46.0,225.0,5.0,4.5,3.7916666666666665,12.48,6/20
1.3,36.4,24.9,89.0,31.0,157.5,4.0,2.1,3.125,14.04,6/21
0.0,37.2,24.4,84.0,34.0,270.0,0.0,4.5,3.75,20.28,6/22
0.0,36.5,25.5,80.0,30.0,315.0,1.0,7.7,3.875,18.720000000000002,6/23
0.0,37.0,25.6,82.0,36.0,135.0,2.0,6.8,3.625,17.16,6/24
0.0,35.8,26.0,88.0,32.0,135.0,1.0,7.2,2.625,18.720000000000002,6/25
20.8,34.0,26.2,85.0,38.0,90.0,4.0,7.3,4.375,14.04,6/26
0.0,34.2,26.0,92.0,42.0,180.0,2.0,6.4,4.0,17.16,6/27
78.0,30.2,24.0,99.0,71.0,247.5,7.0,,3.625,9.36,6/28
276.3,25.3,23.5,96.0,91.0,225.0,7.0,,4.416666666666667,9.36,6/29
28.0,29.5,24.2,95.0,77.0,247.5,7.0,,1.9166666666666667,9.36,6/30
4.4,34.0,26.2,95.0,55.0,112.5,3.0,1.8,1.0,20.3,7/1
1.8,30.4,25.9,92.0,76.0,135.0,5.0,5.9,3.3333333333333335,16.240000000000002,7/2
0.0,34.2,26.1,92.0,56.0,247.5,4.0,1.6,2.375,18.27,7/3
1.2,35.0,26.2,89.0,62.0,135.0,6.0,4.5,3.0,14.209999999999999,7/4
0.0,34.8,26.6,90.0,57.0,135.0,7.0,4.1,3.8333333333333335,12.18,7/5
57.8,29.9,23.5,94.0,79.0,112.5,7.0,3.8,4.458333333333333,12.18,7/6
0.0,32.4,25.3,92.0,64.0,135.0,5.0,1.6,2.6666666666666665,16.240000000000002,7/7
0.0,35.5,27.1,92.0,55.0,180.0,2.0,3.1,2.5416666666666665,22.330000000000002,7/8
0.0,36.9,26.9,91.0,50.0,180.0,2.0,4.2,2.8333333333333335,22.330000000000002,7/9
0.0,34.9,26.8,89.0,59.0,135.0,4.0,5.6,4.416666666666667,18.27,7/10
1.8,28.4,25.1,92.0,84.0,112.5,7.0,4.3,5.916666666666667,12.18,7/11
5.9,26.2,25.8,92.0,86.0,135.0,6.0,2.1,3.0833333333333335,14.209999999999999,7/12
9.6,34.7,25.4,90.0,47.0,180.0,3.0,3.8,2.9166666666666665,20.3,7/13
0.0,38.8,25.8,89.0,52.0,157.5,3.0,4.1,2.5,20.3,7/14
0.0,37.6,26.4,86.0,64.0,180.0,4.0,5,2.7916666666666665,18.27,7/15
0.0,38.2,27.4,82.0,50.0,157.5,3.0,4.8,2.25,20.3,7/16
0.0,36.0,27.0,85.0,55.0,180.0,2.0,5.4,2.1666666666666665,22.330000000000002,7/17
2.2,35.5,24.4,88.0,68.0,202.5,4.0,2.1,2.6666666666666665,18.27,7/18
0.0,37.9,27.9,82.0,44.0,270.0,2.0,3.2,2.5416666666666665,22.330000000000002,7/19
1.4,31.3,24.7,89.0,63.0,180.0,5.0,4.6,3.2916666666666665,16.240000000000002,7/20
0.0,36.2,26.8,87.0,43.0,135.0,4.0,2.9,2.0,18.27,7/21
0.0,34.3,27.6,79.0,53.0,202.5,3.0,6.6,4.916666666666667,20.3,7/22
3.6,36.4,26.9,86.0,42.0,180.0,3.0,5.2,3.7083333333333335,20.3,7/23
15.0,33.3,24.8,91.0,55.0,45.0,4.0,2.5,4.0,18.27,7/24
0.0,34.5,25.9,86.0,50.0,90.0,3.0,2,5.375,20.3,7/25
0.0,35.0,26.9,85.0,44.0,45.0,5.0,5,4.375,16.240000000000002,7/26
0.0,34.1,25.8,87.0,53.0,202.5,5.0,4.7,3.2083333333333335,16.240000000000002,7/27
0.0,35.9,27.1,82.0,49.0,180.0,4.0,4.2,2.875,18.27,7/28
0.0,35.8,27.9,83.0,49.0,90.0,1.0,5.8,4.625,24.360000000000003,7/29
0.0,33.5,27.4,85.0,57.0,135.0,6.0,5.2,4.583333333333333,14.209999999999999,7/30
17.2,30.0,25.2,91.0,78.0,45.0,8.0,1.3,3.5833333333333335,10.15,7/31
19.4,33.6,25.3,94.0,57.0,202.5,3.0,1.8,2.0833333333333335,19.0,8/1
17.0,30.1,25.7,93.0,76.0,202.5,8.0,2.1,2.8333333333333335,9.5,8/2
5.4,32.9,25.9,94.0,64.0,247.5,5.0,2.8,3.75,15.200000000000001,8/3
8.1,32.8,23.1,95.0,67.0,202.5,6.0,3.9,3.625,13.299999999999999,8/4
0.0,33.4,22.8,88.0,58.0,180.0,2.0,2.8,2.7916666666666665,20.900000000000002,8/5
4.6,34.2,20.6,95.0,70.0,180.0,4.0,2.4,2.5,17.1,8/6
10.0,35.3,20.2,99.0,72.0,135.0,6.0,0.8,3.2083333333333335,13.299999999999999,8/7
0.0,32.8,24.4,97.0,84.0,135.0,3.0,3.1,3.7083333333333335,19.0,8/8
0.1,31.4,27.8,88.0,54.0,90.0,4.0,5.8,2.5416666666666665,17.1,8/9
54.0,31.5,25.5,95.0,78.0,135.0,6.0,5,2.4583333333333335,13.299999999999999,8/10
27.4,32.8,26.8,94.0,69.0,180.0,7.0,2,2.625,11.4,8/11
0.0,32.9,27.1,89.0,57.0,270.0,7.0,3.1,4.75,11.4,8/12
0.2,33.3,26.8,88.0,64.0,180.0,5.0,3.3,4.791666666666667,15.200000000000001,8/13
0.0,35.7,26.0,89.0,51.0,90.0,1.0,3.6,3.375,22.800000000000004,8/14
0.0,35.8,26.8,86.0,49.0,202.5,1.0,4.2,2.4583333333333335,22.800000000000004,8/15
0.0,35.4,27.4,89.0,48.0,247.5,4.0,5.5,3.5416666666666665,17.1,8/16
0.0,35.9,26.8,87.0,49.0,225.0,5.0,5.4,4.25,15.200000000000001,8/17
0.0,35.2,27.5,89.0,56.0,112.5,4.0,5.6,3.0416666666666665,17.1,8/18
0.0,31.2,26.8,89.0,69.0,135.0,6.0,3.3,3.875,13.299999999999999,8/19
18.3,34.6,26.0,89.0,50.0,135.0,3.0,1.9,2.4166666666666665,19.0,8/20
0.0,32.2,26.7,92.0,65.0,225.0,5.0,5.5,3.0416666666666665,15.200000000000001,8/21
56.8,32.8,25.1,87.0,64.0,135.0,7.0,1.3,2.5833333333333335,11.4,8/22
17.0,30.8,23.2,94.0,71.0,45.0,5.0,1.2,2.4583333333333335,15.200000000000001,8/23
3.0,34.4,24.9,93.0,52.0,247.5,3.0,1.1,2.5833333333333335,19.0,8/24
63.2,32.3,23.4,92.0,65.0,112.5,5.0,1.7,2.7916666666666665,15.200000000000001,8/25
12.6,34.7,25.8,92.0,42.0,225.0,2.0,2.4,2.5,20.900000000000002,8/26
0.0,35.5,25.4,92.0,46.0,315.0,1.0,4.5,2.5,22.800000000000004,8/27
8.2,30.6,24.8,90.0,61.0,337.5,5.0,5,3.25,15.200000000000001,8/28
0.8,33.8,25.5,91.0,57.0,247.5,5.0,2.2,2.5833333333333335,15.200000000000001,8/29
0.0,34.9,26.1,89.0,46.0,45.0,3.0,4.1,3.6666666666666665,19.0,8/30
0.0,34.6,26.4,87.0,49.0,67.5,3.0,5,4.0,19.0,8/31
61.8,27.4,24.4,93.0,84.0,45.0,8.0,4.3,4.583333333333333,8.35,9/1
84.4,31.0,23.3,94.0,66.0,225.0,6.0,,3.125,11.69,9/2
114.0,31.8,20.9,97.0,60.0,225.0,4.0,,2.4166666666666665,15.03,9/3
0.0,33.1,24.0,95.0,54.0,225.0,2.0,2.5,1.9166666666666667,18.37,9/4
0.0,32.7,24.1,93.0,51.0,202.5,5.0,4.1,3.5416666666666665,13.36,9/5
0.0,33.5,25.9,91.0,53.0,247.5,3.0,4.1,3.0416666666666665,16.7,9/6
14.8,31.8,23.0,92.0,61.0,112.5,5.0,3.9,2.4583333333333335,13.36,9/7
0.0,34.2,23.0,91.0,56.0,225.0,1.0,3.4,2.7083333333333335,20.04,9/8
0.0,33.8,25.0,91.0,52.0,247.5,1.0,4.1,2.2916666666666665,20.04,9/9
0.0,34.9,26.1,91.0,50.0,270.0,4.0,3.3,2.75,15.03,9/10
0.0,34.8,25.8,91.0,43.0,315.0,1.0,3.8,1.7916666666666667,20.04,9/11
0.0,35.2,24.1,87.0,39.0,180.0,0.0,3.3,3.5,21.71,9/12
0.0,35.4,25.7,89.0,48.0,112.5,4.0,2.5,3.0416666666666665,15.03,9/13
0.0,35.7,25.7,89.0,44.0,90.0,1.0,3.5,1.9166666666666667,20.04,9/14
0.0,36.2,26.1,88.0,40.0,135.0,2.0,3.9,1.8333333333333333,18.37,9/15
0.0,35.5,26.0,85.0,61.0,315.0,6.0,4.1,2.4166666666666665,11.69,9/16
0.0,35.1,26.4,88.0,62.0,315.0,6.0,1.6,2.3333333333333335,11.69,9/17
0.0,36.6,25.4,90.0,39.0,225.0,3.0,3,2.2916666666666665,16.7,9/18
0.0,35.2,26.4,87.0,47.0,135.0,2.0,4.1,2.9583333333333335,18.37,9/19
0.0,36.4,25.8,89.0,31.0,135.0,0.0,3.8,2.25,21.71,9/20
0.0,35.6,24.8,87.0,39.0,112.5,5.0,5,2.5833333333333335,13.36,9/21
0.0,28.6,25.7,82.0,71.0,90.0,8.0,5,3.5416666666666665,8.35,9/22
105.3,23.4,22.2,97.0,94.0,360.0,8.0,,3.5833333333333335,8.35,9/23
126.1,23.1,21.6,97.0,94.0,337.5,7.0,,3.1666666666666665,10.02,9/24
